begin_AOI_fix, final_AOI_fix, AOI, game, round
801805635, 801805635, 2_4, 2, 3
801805652, 801805668, 2_3, 2, 3
801805801, 801805801, 2_3, 2, 3
801805918, 801805918, 1_3, 2, 3
801805935, 801806184, 1_2, 2, 3
801806434, 801806434, 3_5, 2, 3
801806767, 801806767, 1_5, 2, 3
801806784, 801806950, 1_4, 2, 3
801807067, 801807150, 1_3, 2, 3
801807166, 801807216, 1_2, 2, 3
801807250, 801807250, 1_2, 2, 3
801807283, 801807300, 1_2, 2, 3
801807433, 801807483, 2_3, 2, 3
801807699, 801807699, 4_0, 2, 3
801807716, 801807716, 3_5, 2, 3
801807733, 801807932, 4_0, 2, 3
801812044, 801812044, 3_4, 2, 4
801812061, 801812078, 3_3, 2, 4
801812111, 801812111, 3_4, 2, 4
801812128, 801812161, 3_3, 2, 4
801812294, 801812527, 3_5, 2, 4
801812560, 801812577, 3_5, 2, 4
801812694, 801812744, 4_0, 2, 4
801812960, 801812960, 2_5, 2, 4
801814958, 801814974, 3_5, 2, 4
801815008, 801815008, 3_5, 2, 4
801815041, 801815108, 3_5, 2, 4
801815141, 801815207, 3_5, 2, 4
801815324, 801815341, 3_4, 2, 4
801820353, 801820353, 1_3, 2, 5
801820386, 801820403, 2_3, 2, 5
801820436, 801820503, 2_3, 2, 5
801820619, 801820636, 3_4, 2, 5
801820652, 801820652, 3_3, 2, 5
801820669, 801820686, 3_4, 2, 5
801820702, 801820702, 3_3, 2, 5
801820719, 801820719, 3_4, 2, 5
801820852, 801821002, 3_5, 2, 5
801821618, 801821768, 4_0, 2, 5
801822001, 801822250, 1_2, 2, 5
801822267, 801822400, 1_3, 2, 5
801822683, 801822733, 4_0, 2, 5
801822750, 801822750, 3_5, 2, 5
801822767, 801822850, 4_0, 2, 5
801822883, 801823033, 4_0, 2, 5
801826880, 801827079, 3_3, 2, 6
801827196, 801827229, 2_4, 2, 6
801827679, 801827779, 4_0, 2, 6
801827795, 801827795, 3_5, 2, 6
801828012, 801828162, 1_3, 2, 6
801828178, 801828378, 1_2, 2, 6
801829210, 801829543, 3_5, 2, 6
801829660, 801829660, 4_0, 2, 6
801833555, 801833772, 2_3, 2, 7
801834288, 801834288, 3_5, 2, 7
801834305, 801834321, 4_0, 2, 7
801834355, 801834355, 3_5, 2, 7
801834371, 801834371, 4_0, 2, 7
801834388, 801834554, 3_5, 2, 7
801834671, 801834821, 4_0, 2, 7
801834837, 801834837, 3_5, 2, 7
801835054, 801835471, 1_2, 2, 7
801835587, 801835854, 2_3, 2, 7
801835970, 801835970, 3_3, 2, 7
801836020, 801836037, 3_4, 2, 7
801836070, 801836087, 3_3, 2, 7
801836120, 801836120, 3_4, 2, 7
801836353, 801836353, 1_4, 2, 7
801836586, 801836586, 1_5, 2, 7
801836819, 801836819, 3_5, 2, 7
801836836, 801837003, 4_0, 2, 7
801841181, 801841181, 1_3, 2, 8
801841298, 801841381, 2_3, 2, 8
801841497, 801841547, 1_3, 2, 8
801841581, 801841597, 1_3, 2, 8
801841714, 801841797, 1_2, 2, 8
801842180, 801842247, 3_5, 2, 8
801842263, 801842263, 4_0, 2, 8
801842297, 801842330, 4_0, 2, 8
801842363, 801842446, 4_0, 2, 8
801842480, 801842513, 4_0, 2, 8
801842530, 801842729, 3_5, 2, 8
801846243, 801846276, 3_3, 2, 9
801846393, 801846526, 2_3, 2, 9
801846643, 801846842, 3_4, 2, 9
801846959, 801847092, 3_5, 2, 9
801847475, 801847475, 1_4, 2, 9
801847508, 801847592, 1_4, 2, 9
801847708, 801848091, 1_3, 2, 9
801848108, 801848124, 1_2, 2, 9
801848158, 801848158, 1_2, 2, 9
801848191, 801848241, 1_2, 2, 9
801848258, 801848258, 1_3, 2, 9
801848957, 801848957, 3_5, 2, 9
801848990, 801849073, 3_5, 2, 9
801849190, 801849639, 4_0, 2, 9
801849656, 801849972, 3_5, 2, 9
801850339, 801850339, 3_4, 2, 9
801850355, 801850355, 3_5, 2, 9
801850488, 801850538, 4_0, 2, 9
801856016, 801856200, 3_3, 2, 10
801856216, 801856216, 2_3, 2, 10
801856333, 801856449, 2_4, 2, 10
801856632, 801856716, 1_5, 2, 10
801856949, 801856949, 3_4, 2, 10
801856965, 801856982, 4_0, 2, 10
801856999, 801856999, 3_5, 2, 10
801857015, 801857015, 4_0, 2, 10
801857232, 801857332, 2_2, 2, 10
801870834, 801870867, 2_3, 3, 1
801870967, 801870984, 2_3, 3, 1
801871001, 801871250, 1_3, 3, 1
801871267, 801871367, 1_2, 3, 1
801871383, 801871383, 1_3, 3, 1
801871600, 801871616, 3_5, 3, 1
801871783, 801871783, 2_5, 3, 1
801871833, 801871850, 2_5, 3, 1
801876395, 801876429, 3_3, 3, 2
801876445, 801876445, 3_4, 3, 2
801876512, 801876512, 3_4, 3, 2
801876562, 801876562, 3_3, 3, 2
801876595, 801876612, 3_4, 3, 2
801876728, 801876862, 3_5, 3, 2
801876895, 801877011, 3_5, 3, 2
801877128, 801877161, 4_0, 3, 2
801877178, 801877178, 3_5, 3, 2
801877195, 801877244, 4_0, 3, 2
801877494, 801877494, 1_3, 3, 2
801877611, 801877694, 1_2, 3, 2
801877827, 801877827, 1_1, 3, 2
801877844, 801877844, 1_2, 3, 2
801878427, 801878959, 3_5, 3, 2
801878976, 801878976, 4_0, 3, 2
801878993, 801879009, 3_5, 3, 2
801879026, 801879026, 4_0, 3, 2
801879043, 801879043, 3_5, 3, 2
801879159, 801879176, 3_4, 3, 2
801879292, 801879309, 3_5, 3, 2
801879692, 801879692, 1_5, 3, 2
801879941, 801880141, 1_4, 3, 2
801880258, 801880374, 1_3, 3, 2
801880491, 801880541, 2_3, 3, 2
801880574, 801880591, 2_3, 3, 2
801884653, 801884653, 2_3, 3, 3
801884669, 801884686, 1_3, 3, 3
801884719, 801884736, 1_3, 3, 3
801884786, 801884786, 1_3, 3, 3
801884803, 801884803, 2_3, 3, 3
801884903, 801884903, 2_3, 3, 3
801885119, 801885152, 4_0, 3, 3
801885169, 801885186, 3_4, 3, 3
801885202, 801885202, 4_0, 3, 3
801885219, 801885219, 3_5, 3, 3
801885236, 801885335, 4_0, 3, 3
801885352, 801885352, 3_4, 3, 3
801885369, 801885419, 4_0, 3, 3
801886185, 801886219, 1_4, 3, 3
801890164, 801890347, 2_3, 3, 4
801890381, 801890381, 2_3, 3, 4
801890497, 801890497, 1_4, 3, 4
801890514, 801890514, 1_3, 3, 4
801890530, 801890547, 1_4, 3, 4
801890564, 801890564, 1_3, 3, 4
801890580, 801890597, 1_4, 3, 4
801890614, 801890764, 1_3, 3, 4
801890797, 801890880, 1_3, 3, 4
801890897, 801890930, 1_4, 3, 4
801891263, 801891263, 4_0, 3, 4
801891280, 801891280, 3_5, 3, 4
801891596, 801891762, 2_4, 3, 4
801891979, 801892445, 4_0, 3, 4
801896275, 801896275, 3_4, 3, 5
801896292, 801896525, 3_3, 3, 5
801896541, 801896541, 3_4, 3, 5
801896658, 801897024, 3_5, 3, 5
801897141, 801897157, 4_0, 3, 5
801897174, 801897174, 3_5, 3, 5
801897207, 801897307, 4_0, 3, 5
801897324, 801897324, 3_4, 3, 5
801897341, 801897374, 4_0, 3, 5
801897590, 801897607, 2_3, 3, 5
801897640, 801897857, 1_3, 3, 5
801897990, 801898206, 2_5, 3, 5
801898323, 801898506, 4_0, 3, 5
801898756, 801898922, 1_5, 3, 5
801899322, 801899438, 4_0, 3, 5
801902951, 801903034, 4_0, 3, 6
801903051, 801903051, 3_4, 3, 6
801903267, 801903284, 2_3, 3, 6
801903300, 801903300, 2_4, 3, 6
801903700, 801903717, 4_0, 3, 6
801903733, 801903733, 3_5, 3, 6
